plyrid,perf_key,songid,gender,birthyear,lovetot,zone
162114030,162114030_34069201,_l_o_v_e,F,1950.0,3.0,EN
162114030,162114030_33343415,_part_of_your_world,F,1950.0,3.0,EN
162125896,162125896_36959854,_let_it_go,F,1995.0,1.0,EN
162125896,162125896_36208956,_all_i_want_for_christmas,F,1995.0,1.0,EN
162125896,162125896_36205420,_all_i_want_for_christmas,F,1995.0,1.0,EN
162125896,162125896_39300508,_what_makes_you_beautiful,F,1995.0,1.0,EN
162125896,162125896_36218957,_let_it_go,F,1995.0,1.0,EN
162125896,162125896_36219922,_let_it_go,F,1995.0,1.0,EN
162125896,162125896_36217525,_cups_pitch_perfect,F,1995.0,0.0,EN
162125896,162125896_36207181,_all_i_want_for_christmas,F,1995.0,0.0,EN
162125896,162125896_36959729,_let_it_go,F,1995.0,0.0,EN
162125896,162125896_36217561,_cups_pitch_perfect,F,1995.0,0.0,EN
162145017,162145017_43217924,_i_wont_give_up,F,1984.0,2.0,EN
162145017,162145017_30802616,_paparazzi,F,1984.0,1.0,EN
162145017,162145017_40501552,_always_be_my_baby,F,1984.0,0.0,EN
162145017,162145017_40500527,_adore_you,F,1984.0,0.0,EN
162145017,162145017_43191238,_its_all_coming_back,F,1984.0,0.0,EN
162145017,162145017_40498912,_santeria,F,1984.0,0.0,EN
162145017,162145017_40499663,_when_i_was_your_man,F,1984.0,0.0,EN
162145017,162145017_30801507,_killing_me_softly,F,1984.0,0.0,EN
162145017,162145017_30659183,_my_heart_will_go_on,F,1984.0,0.0,EN
162145017,162145017_30850141,_bubbly,F,1984.0,0.0,EN
162201014,162201014_31093803,_say_something_great_big,F,1997.0,1.0,EN
162201014,162201014_31818682,_say_something_great_big,F,1997.0,1.0,EN
162201014,162201014_31526213,_under_the_sea,F,1997.0,0.0,EN
162201014,162201014_31527206,_eye_of_the_tiger,F,1997.0,0.0,EN
162201014,162201014_30698363,_the_climb,F,1997.0,0.0,EN
162201014,162201014_30709733,_let_it_go,F,1997.0,0.0,EN
162201014,162201014_30714384,_radioactive,F,1997.0,0.0,EN
162201014,162201014_31093577,_grenade,F,1997.0,0.0,EN
162201014,162201014_31526358,_youve_got_a_friend_in_me,F,1997.0,0.0,EN
162201014,162201014_31820162,_bubbly,F,1997.0,0.0,EN
162275638,162275638_37255493,_dont_know_why,F,1992.0,8.0,EN
162275638,162275638_36513049,_this_love,F,1992.0,6.0,EN
162275638,162275638_39722393,_amazing_grace_elvis,F,1992.0,6.0,EN
162275638,162275638_37235622,_all_by_myself,F,1992.0,6.0,EN
162275638,162275638_41322809,_you_are_so_beautiful,F,1992.0,5.0,EN
162275638,162275638_32402442,_fallin_for_you,F,1992.0,4.0,EN
162275638,162275638_37239841,_and_i_am_telling_you,F,1992.0,4.0,EN
162275638,162275638_30791598,_bubbly,F,1992.0,3.0,EN
162275638,162275638_30872140,_you_found_me,F,1992.0,3.0,EN
162275638,162275638_31256704,_beautiful,F,1992.0,3.0,EN
162276262,162276262_33564519,_i_wont_give_up,M,1987.0,3.0,EN
162276262,162276262_33571646,_say_something_great_big,M,1987.0,2.0,EN
162276262,162276262_33383883,_say_something_great_big,M,1987.0,2.0,EN
162276262,162276262_33660218,_apologize,M,1987.0,1.0,EN
162276262,162276262_33603656,_stay_rihanna,M,1987.0,1.0,EN
162276262,162276262_33563158,_let_her_go,M,1987.0,1.0,EN
162276262,162276262_33586970,_bubbly,M,1987.0,1.0,EN
162276262,162276262_37167260,_happy,M,1987.0,0.0,EN
162276262,162276262_33662541,_beautiful,M,1987.0,0.0,EN
162276262,162276262_49279575,_human,M,1987.0,0.0,EN
162339701,162339701_38773794,_i_want_it_that_way,M,1986.0,1.0,EN
162339701,162339701_40700059,_hey_there_delilah,M,1986.0,1.0,EN
162339701,162339701_44371232,_sittin_on_dock_of_th_bay,M,1986.0,1.0,EN
162339701,162339701_39348675,_stand_by_me,M,1986.0,1.0,EN
162339701,162339701_39310880,_all_the_small_things,M,1986.0,1.0,EN
162339701,162339701_40683239,_all_the_small_things,M,1986.0,0.0,EN
162339701,162339701_40682394,_stay_rihanna,M,1986.0,0.0,EN
162339701,162339701_43195005,_wherever_you_will_go,M,1986.0,0.0,EN
162339701,162339701_38691932,_breakfast_at_tiffanys,M,1986.0,0.0,EN
162339701,162339701_46531777,_ill_be,M,1986.0,0.0,EN
162424615,162424615_34600235,_beauty_and_the_beast,F,1961.0,1.0,EN
162424615,162424615_37890602,_a_horse_with_no_name,F,1961.0,1.0,EN
162424615,162424615_34530262,_wind_beneath_my_wings,F,1961.0,0.0,EN
162424615,162424615_34600442,_killing_me_softly,F,1961.0,0.0,EN
162424615,162424615_34601350,_need_you_now,F,1961.0,0.0,EN
162424615,162424615_45527180,_at_last,F,1961.0,0.0,EN
162424615,162424615_37890662,_all_the_man_i_need,F,1961.0,0.0,EN
162424615,162424615_47950250,_stronger,F,1961.0,0.0,EN
162424615,162424615_37652577,_call_me_maybe,F,1961.0,0.0,EN
162424615,162424615_35251415,_all_by_myself,F,1961.0,0.0,EN
162460616,162460616_49760345,_at_last,F,1985.0,6.0,EN
162460616,162460616_48181034,_let_it_go,F,1985.0,2.0,EN
162460616,162460616_31021850,_killing_me_softly,F,1985.0,1.0,EN
162460616,162460616_32621364,_when_i_was_your_man,F,1985.0,0.0,EN
162460616,162460616_32772620,_how_great_thou_art,F,1985.0,0.0,EN
162460616,162460616_33524219,_dont_know_why,F,1985.0,0.0,EN
162460616,162460616_49773946,_let_it_go,F,1985.0,0.0,EN
162460616,162460616_49775067,_count_on_me,F,1985.0,0.0,EN
162460616,162460616_33522775,_say_something_great_big,F,1985.0,0.0,EN
162460616,162460616_48174445,_if_i_aint_got_you,F,1985.0,0.0,EN
162470767,162470767_31027654,_alone_heart,F,1970.0,1.0,EN
162470767,162470767_31352654,_the_rose,F,1970.0,1.0,EN
162470767,162470767_31024746,_stay_rihanna,F,1970.0,0.0,EN
162470767,162470767_30833844,_say_something_great_big,F,1970.0,0.0,EN
162470767,162470767_31353825,_i_will_survive,F,1970.0,0.0,EN
162470767,162470767_30776544,_stay_rihanna,F,1970.0,0.0,EN
162470767,162470767_30761401,_hero_mariah_carey,F,1970.0,0.0,EN
162470767,162470767_30763257,_as_long_as_you_love_me,F,1970.0,0.0,EN
162470767,162470767_30774663,_im_yours,F,1970.0,0.0,EN
162470767,162470767_30773225,_endless_love,F,1970.0,0.0,EN
162551123,162551123_41290333,_you_know_im_no_good,F,1989.0,2.0,EN
162551123,162551123_40083139,_zombie,F,1989.0,2.0,EN
162551123,162551123_41634222,_landslide,F,1989.0,0.0,EN
162551123,162551123_31451336,_aint_no_sunshine,F,1989.0,0.0,EN
162551123,162551123_31512595,_summertime_gershwin,F,1989.0,0.0,EN
162551123,162551123_41630023,_the_rose,F,1989.0,0.0,EN
162551123,162551123_49031161,_weve_only_just_begun,F,1989.0,0.0,EN
162551123,162551123_49028444,_just_the_way_you_are,F,1989.0,0.0,EN
162551123,162551123_49029894,_candle_in_the_wind,F,1989.0,0.0,EN
162551123,162551123_41536648,_everybody_hurts,F,1989.0,0.0,EN
162558458,162558458_42681432,_let_it_go,F,1970.0,5.0,EN
162558458,162558458_42688146,_apologize,F,1970.0,5.0,EN
162558458,162558458_42678443,_let_it_go,F,1970.0,4.0,EN
162558458,162558458_46839741,_let_it_go,F,1970.0,2.0,EN
162558458,162558458_46839982,_cups_pitch_perfect,F,1970.0,1.0,EN
162558458,162558458_43324143,_bubbly,F,1970.0,1.0,EN
162558458,162558458_41698857,_all_i_want_for_christmas,F,1970.0,1.0,EN
162558458,162558458_42184573,_neon_lights,F,1970.0,1.0,EN
162558458,162558458_46501992,_let_it_go,F,1970.0,1.0,EN
162558458,162558458_41480753,_toxic,F,1970.0,0.0,EN
162575048,162575048_40358309,_im_yours,M,1990.0,23.0,EN
162575048,162575048_40210730,_happy,M,1990.0,21.0,EN
162575048,162575048_40337751,_call_me_maybe,M,1990.0,21.0,EN
162575048,162575048_40229215,_whatcha_say,M,1990.0,20.0,EN
162575048,162575048_40230906,_grenade,M,1990.0,20.0,EN
162575048,162575048_40404719,_a_thousand_miles,M,1990.0,17.0,EN
162575048,162575048_37877129,_in_my_head,M,1990.0,16.0,EN
162575048,162575048_37899940,_hey_brother,M,1990.0,15.0,EN
162575048,162575048_40403056,_baby_one_more_time,M,1990.0,15.0,EN
162575048,162575048_37876729,_you_know_im_no_good,M,1990.0,14.0,EN
162591827,162591827_35627687,_let_her_go,F,1999.0,1.0,EN
162591827,162591827_40765915,_before_he_cheats,F,1999.0,0.0,EN
162591827,162591827_44834269,_house_of_the_rising_sun,F,1999.0,0.0,EN
162591827,162591827_30877651,_all_the_small_things,F,1999.0,0.0,EN
162591827,162591827_40473952,_hey_there_delilah,F,1999.0,0.0,EN
162591827,162591827_36086796,_let_her_go,F,1999.0,0.0,EN
162591827,162591827_40464257,_hey_there_delilah,F,1999.0,0.0,EN
162591827,162591827_40467994,_best_song_ever,F,1999.0,0.0,EN
162591827,162591827_40498354,_hey_there_delilah,F,1999.0,0.0,EN
162591827,162591827_41851056,_fly_away,F,1999.0,0.0,EN
162614873,162614873_30789941,_the_climb,F,1995.0,1.0,EN
162614873,162614873_31498242,_grenade,F,1995.0,1.0,EN
162614873,162614873_31307360,_the_climb,F,1995.0,0.0,EN
162614873,162614873_30892707,_the_climb,F,1995.0,0.0,EN
162614873,162614873_31044857,_stay_rihanna,F,1995.0,0.0,EN
162614873,162614873_30984447,_the_climb,F,1995.0,0.0,EN
162614873,162614873_31495689,_sweater_weather,F,1995.0,0.0,EN
162614873,162614873_30803754,_mamas_broken_heart,F,1995.0,0.0,EN
162614873,162614873_31499550,_need_you_now,F,1995.0,0.0,EN
162614873,162614873_31500224,_cruise_original,F,1995.0,0.0,EN
162722207,162722207_35031218,_what_makes_you_beautiful,M,1989.0,54.0,EN
162722207,162722207_34881384,_gangstas_paradise,M,1989.0,50.0,EN
162722207,162722207_34796530,_house_of_the_rising_sun,M,1989.0,49.0,EN
162722207,162722207_34911534,_gangstas_paradise,M,1989.0,48.0,EN
162722207,162722207_35532374,_you_found_me,M,1989.0,29.0,EN
162722207,162722207_35017802,_youve_got_a_friend_in_me,M,1989.0,19.0,EN
162722207,162722207_35523123,_apologize,M,1989.0,18.0,EN
162722207,162722207_34897099,_pompeii,M,1989.0,15.0,EN
162722207,162722207_33033308,_never_say_never,M,1989.0,9.0,EN
162722207,162722207_35027569,_more_than_this,M,1989.0,6.0,EN
162722453,162722453_47866358,_neon_lights,F,2001.0,1.0,EN
162722453,162722453_49160186,_demons,F,2001.0,1.0,EN
162722453,162722453_48807548,_cups_pitch_perfect,F,2001.0,0.0,EN
162722453,162722453_48203534,_let_her_go,F,2001.0,0.0,EN
162722453,162722453_48382219,_let_her_go,F,2001.0,0.0,EN
162722453,162722453_48041517,_neon_lights,F,2001.0,0.0,EN
162722453,162722453_48804889,_cups_pitch_perfect,F,2001.0,0.0,EN
162722453,162722453_48761755,_neon_lights,F,2001.0,0.0,EN
162722453,162722453_49176351,_hallelujah,F,2001.0,0.0,EN
162722453,162722453_49035288,_hallelujah,F,2001.0,0.0,EN
162819185,162819185_35829375,_i_believe_i_can_fly,F,1987.0,1.0,EN
162819185,162819185_33983983,_i_dreamed_a_dream,F,1987.0,1.0,EN
162819185,162819185_31634305,_aint_no_sunshine,F,1987.0,1.0,EN
162819185,162819185_31634731,_songbird,F,1987.0,1.0,EN
162819185,162819185_32280875,_over_the_rainbow,F,1987.0,1.0,EN
162819185,162819185_31763192,_just_the_way_you_are_bm,F,1987.0,0.0,EN
162819185,162819185_32283357,_reflection,F,1987.0,0.0,EN
162819185,162819185_30846393,_its_all_coming_back,F,1987.0,0.0,EN
162819185,162819185_30928922,_alone_heart,F,1987.0,0.0,EN
162819185,162819185_32382409,_on_my_own,F,1987.0,0.0,EN
162904153,162904153_44359271,_let_it_go,M,1995.0,5.0,ES
162904153,162904153_48540782,_dont_rain_on_my_parade,M,1995.0,2.0,ES
162904153,162904153_32041799,_let_it_go,M,1995.0,1.0,ES
162904153,162904153_34127619,_let_it_go,M,1995.0,1.0,ES
162904153,162904153_32242565,_let_it_go,M,1995.0,0.0,ES
162904153,162904153_31757876,_dont_rain_on_my_parade,M,1995.0,0.0,ES
162904153,162904153_32495313,_let_it_go,M,1995.0,0.0,ES
162904153,162904153_33958763,_dont_rain_on_my_parade,M,1995.0,0.0,ES
162904153,162904153_32390865,_let_it_go,M,1995.0,0.0,ES
162904153,162904153_34129874,_sway,M,1995.0,0.0,ES
162944943,162944943_37927131,_let_it_go,F,1994.0,2.0,EN
162944943,162944943_34084956,_let_it_go,F,1994.0,2.0,EN
162944943,162944943_35703539,_let_it_go,F,1994.0,2.0,EN
162944943,162944943_33719436,_because_of_you,F,1994.0,1.0,EN
162944943,162944943_48167041,_human,F,1994.0,1.0,EN
162944943,162944943_42857080,_heart_attack,F,1994.0,1.0,EN
162944943,162944943_33762909,_danny_boy,F,1994.0,1.0,EN
162944943,162944943_35774022,_because_of_you,F,1994.0,1.0,EN
162944943,162944943_48165645,_stay_with_me,F,1994.0,1.0,EN
162944943,162944943_37963795,_because_of_you,F,1994.0,1.0,EN
162952749,162952749_34000192,_stay_rihanna,F,1974.0,1.0,EN
162952749,162952749_33997321,_god_bless_the_usa,F,1974.0,1.0,EN
162952749,162952749_36162880,_let_it_go,F,1974.0,0.0,EN
162952749,162952749_37445518,_girls_just_want_have_fun,F,1974.0,0.0,EN
162952749,162952749_36164668,_always_be_my_baby,F,1974.0,0.0,EN
162952749,162952749_34208874,_crazy_patsy,F,1974.0,0.0,EN
162952749,162952749_36166494,_because_of_you,F,1974.0,0.0,EN
162952749,162952749_35600344,_the_rose,F,1974.0,0.0,EN
162952749,162952749_36156055,_the_first_cut_is_deepest,F,1974.0,0.0,EN
162952749,162952749_34005134,_my_heart_will_go_on,F,1974.0,0.0,EN
162960427,162960427_38105666,_my_heart_will_go_on,F,1990.0,3.0,EN
162960427,162960427_31079136,_let_it_go,F,1990.0,2.0,EN
162960427,162960427_45251578,_wind_beneath_my_wings,F,1990.0,2.0,EN
162960427,162960427_38101890,_songbird,F,1990.0,1.0,EN
162960427,162960427_31081340,_on_my_own,F,1990.0,1.0,EN
162960427,162960427_31249162,_alone_heart,F,1990.0,1.0,EN
162960427,162960427_31079544,_cups_pitch_perfect,F,1990.0,1.0,EN
162960427,162960427_31246767,_radioactive,F,1990.0,1.0,EN
162960427,162960427_31082151,_i_dreamed_a_dream,F,1990.0,1.0,EN
162960427,162960427_38083303,_let_it_go,F,1990.0,1.0,EN
162971951,162971951_31001358,_adore_you,F,1991.0,1.0,EN
162971951,162971951_31003302,_mamas_broken_heart,F,1991.0,1.0,EN
162971951,162971951_31002194,_clarity,F,1991.0,1.0,EN
162971951,162971951_30889094,_cups_pitch_perfect,F,1991.0,1.0,EN
162971951,162971951_45572863,_you_know_im_no_good,F,1991.0,1.0,EN
162971951,162971951_31000556,_let_her_go,F,1991.0,1.0,EN
162971951,162971951_44990876,_sweater_weather,F,1991.0,1.0,EN
162971951,162971951_31000268,_stay_rihanna,F,1991.0,1.0,EN
162971951,162971951_31424734,_summertime_sadness,F,1991.0,1.0,EN
162971951,162971951_31002758,_killing_me_softly,F,1991.0,1.0,EN
162991976,162991976_37513460,_i_believe_i_can_fly,F,1975.0,3.0,EN
162991976,162991976_34667329,_top_of_the_world,F,1975.0,2.0,EN
162991976,162991976_36510321,_my_girl,F,1975.0,2.0,EN
162991976,162991976_40766637,_happy,F,1975.0,2.0,EN
162991976,162991976_41621800,_i_want_to_hold_your_hand,F,1975.0,2.0,EN
162991976,162991976_41915730,_girls_just_want_have_fun,F,1975.0,2.0,EN
162991976,162991976_31420520,_lean_on_me,F,1975.0,1.0,EN
162991976,162991976_32836844,_top_of_the_world,F,1975.0,1.0,EN
162991976,162991976_36838329,_the_greatest_love_of_all,F,1975.0,1.0,EN
162991976,162991976_36840099,_yesterday_once_more,F,1975.0,1.0,EN
163006110,163006110_41481889,_top_of_the_world,F,1963.0,8.0,EN
163006110,163006110_47202410,_castle_on_a_cloud,F,1963.0,8.0,EN
163006110,163006110_43419609,_i_hope_you_dance,F,1963.0,8.0,EN
163006110,163006110_40403574,_beautiful,F,1963.0,8.0,EN
163006110,163006110_39769347,_beauty_and_the_beast,F,1963.0,7.0,EN
163006110,163006110_33467442,_because_of_you,F,1963.0,6.0,EN
163006110,163006110_36853603,_you_raise_me_up,F,1963.0,6.0,EN
163006110,163006110_39753165,_brave,F,1963.0,5.0,EN
163006110,163006110_43540586,_my_heart_will_go_on,F,1963.0,5.0,EN
163006110,163006110_39767077,_cant_fight_this_feeling,F,1963.0,5.0,EN
163035225,163035225_46028757,_you_are_not_alone,F,1986.0,8.0,EN
163035225,163035225_34852268,_l_o_v_e,F,1986.0,6.0,EN
163035225,163035225_48619555,_killing_me_softly,F,1986.0,6.0,EN
163035225,163035225_37645185,_killing_me_softly,F,1986.0,5.0,EN
163035225,163035225_47185257,_colors_of_the_wind,F,1986.0,5.0,EN
163035225,163035225_34681343,_this_love,F,1986.0,5.0,EN
163035225,163035225_34371373,_give_your_heart_a_break,F,1986.0,4.0,EN
163035225,163035225_37536139,_how_you_remind_me,F,1986.0,4.0,EN
163035225,163035225_32441366,_you_are_not_alone,F,1986.0,4.0,EN
163035225,163035225_41496698,_over_the_rainbow,F,1986.0,4.0,EN
163109514,163109514_32014657,_strongr_what_doesnt_kill,M,1993.0,9.0,EN
163109514,163109514_31487237,_castle_on_a_cloud,M,1993.0,2.0,EN
163109514,163109514_31469350,_born_this_way,M,1993.0,2.0,EN
163109514,163109514_31482801,_all_i_want_for_christmas,M,1993.0,2.0,EN
163109514,163109514_41286423,_i_dreamed_a_dream,M,1993.0,2.0,EN
163109514,163109514_31470738,_colors_of_the_wind,M,1993.0,1.0,EN
163109514,163109514_31143506,_part_of_your_world,M,1993.0,1.0,EN
163109514,163109514_31471543,_under_the_sea,M,1993.0,1.0,EN
163109514,163109514_31051886,_part_of_your_world,M,1993.0,1.0,EN
163109514,163109514_42240017,_its_all_coming_back,M,1993.0,1.0,EN
163141677,163141677_41418543,_neon_lights,F,1995.0,4.0,EN
163141677,163141677_41415205,_colors_of_the_wind,F,1995.0,3.0,EN
163141677,163141677_41899110,_the_rose,F,1995.0,2.0,EN
163141677,163141677_43471944,_dark_side,F,1995.0,2.0,EN
163141677,163141677_39107055,_bubbly,F,1995.0,2.0,EN
163141677,163141677_32268290,_counting_stars,F,1995.0,2.0,EN
163141677,163141677_42267365,_cant_remember_to_forget,F,1995.0,1.0,EN
163141677,163141677_41945023,_neon_lights,F,1995.0,1.0,EN
163141677,163141677_47982194,_cups_pitch_perfect,F,1995.0,1.0,EN
163141677,163141677_41075325,_cant_remember_to_forget,F,1995.0,1.0,EN
163158774,163158774_44843828,_human,M,1995.0,2.0,EN
163158774,163158774_42510158,_let_it_go,M,1995.0,1.0,EN
163158774,163158774_35001375,_hallelujah,M,1995.0,1.0,EN
163158774,163158774_35755879,_hallelujah,M,1995.0,0.0,EN
163158774,163158774_44693341,_human,M,1995.0,0.0,EN
163158774,163158774_50918259,_human,M,1995.0,0.0,EN
163158774,163158774_39589558,_because_of_you,M,1995.0,0.0,EN
163158774,163158774_49119821,_human,M,1995.0,0.0,EN
163158774,163158774_33708248,_my_heart_will_go_on,M,1995.0,0.0,EN
163158774,163158774_43151102,_let_it_go,M,1995.0,0.0,EN
163193587,163193587_48759125,_its_all_coming_back,F,1984.0,5.0,EN
163193587,163193587_33724994,_let_it_go,F,1984.0,3.0,EN
163193587,163193587_48761504,_my_heart_will_go_on,F,1984.0,2.0,EN
163193587,163193587_47050273,_hero_mariah_carey,F,1984.0,2.0,EN
163193587,163193587_40703553,_part_of_your_world,F,1984.0,2.0,EN
163193587,163193587_45624113,_happy,F,1984.0,1.0,EN
163193587,163193587_34818604,_cups_pitch_perfect,F,1984.0,1.0,EN
163193587,163193587_31994116,_over_the_rainbow,F,1984.0,1.0,EN
163193587,163193587_32703451,_uninvited,F,1984.0,1.0,EN
163193587,163193587_33058103,_from_this_moment,F,1984.0,1.0,EN
163195257,163195257_32206336,_kryptonite,F,1994.0,1.0,EN
163195257,163195257_32194396,_its_time_imagine_dragons,F,1994.0,1.0,EN
163195257,163195257_31032362,_cups_pitch_perfect,F,1994.0,1.0,EN
163195257,163195257_33867817,_twist_and_shout,F,1994.0,0.0,EN
163195257,163195257_33885256,_before_he_cheats,F,1994.0,0.0,EN
163195257,163195257_32198489,_the_a_team,F,1994.0,0.0,EN
163195257,163195257_33866630,_a_horse_with_no_name,F,1994.0,0.0,EN
163195257,163195257_32272869,_my_heart_will_go_on,F,1994.0,0.0,EN
163195257,163195257_33820869,_glad_you_came,F,1994.0,0.0,EN
163195257,163195257_33880785,_over_the_rainbow,F,1994.0,0.0,EN
163204697,163204697_44224811,_wherever_you_will_go,M,1986.0,30.0,EN
163204697,163204697_39375888,_a_whole_new_world,M,1986.0,17.0,EN
163204697,163204697_42986111,_wind_beneath_my_wings,M,1986.0,15.0,EN
163204697,163204697_42149801,_i_dreamed_a_dream,M,1986.0,14.0,EN
163204697,163204697_39588547,_wherever_you_will_go,M,1986.0,14.0,EN
163204697,163204697_44911141,_always_on_my_mind,M,1986.0,14.0,EN
163204697,163204697_47219635,_dont_let_the_sun_go_down,M,1986.0,13.0,EN
163204697,163204697_49992540,_always_on_my_mind,M,1986.0,12.0,EN
163204697,163204697_46911610,_your_song,M,1986.0,11.0,EN
163204697,163204697_42994839,_your_song,M,1986.0,11.0,EN
163298544,163298544_35962775,_let_it_go,M,1997.0,0.0,EN
163298544,163298544_35884098,_cups_pitch_perfect,M,1997.0,0.0,EN
163298544,163298544_35875823,_let_it_go,M,1997.0,0.0,EN
163298544,163298544_35904006,_let_it_go,M,1997.0,0.0,EN
163298544,163298544_35968116,_radioactive,M,1997.0,0.0,EN
163298544,163298544_35966305,_my_heart_will_go_on,M,1997.0,0.0,EN
163298544,163298544_35903846,_let_it_go,M,1997.0,0.0,EN
163298544,163298544_35963627,_let_it_go,M,1997.0,0.0,EN
163298544,163298544_35903243,_let_it_go,M,1997.0,0.0,EN
163298544,163298544_35815226,_grenade,M,1997.0,0.0,EN
163359590,163359590_39584841,_killing_me_softly,F,1984.0,4.0,EN
163359590,163359590_37861457,_i_hope_you_dance,F,1984.0,2.0,EN
163359590,163359590_42751521,_before_he_cheats,F,1984.0,1.0,EN
163359590,163359590_40381167,_wind_beneath_my_wings,F,1984.0,1.0,EN
163359590,163359590_38791322,_on_my_own,F,1984.0,1.0,EN
163359590,163359590_40177840,_happy,F,1984.0,1.0,EN
163359590,163359590_40905695,_kiss_me_,F,1984.0,0.0,EN
163359590,163359590_39368804,_bubbly,F,1984.0,0.0,EN
163359590,163359590_39365582,_i_believe_i_can_fly,F,1984.0,0.0,EN
163359590,163359590_35689286,_colors_of_the_wind,F,1984.0,0.0,EN
163363676,163363676_34855460,_let_her_go,F,1969.0,1.0,EN
163363676,163363676_34102137,_let_her_go,F,1969.0,1.0,EN
163363676,163363676_31319791,_let_her_go,F,1969.0,0.0,EN
163363676,163363676_34856533,_let_her_go,F,1969.0,0.0,EN
163363676,163363676_34860463,_cups_pitch_perfect,F,1969.0,0.0,EN
163363676,163363676_34863979,_hallelujah,F,1969.0,0.0,EN
163363676,163363676_34863168,_hallelujah,F,1969.0,0.0,EN
163363676,163363676_31007565,_let_her_go,F,1969.0,0.0,EN
163363676,163363676_34860006,_cups_pitch_perfect,F,1969.0,0.0,EN
163363676,163363676_34859336,_cups_pitch_perfect,F,1969.0,0.0,EN
163410323,163410323_39793244,_say_something_great_big,M,1984.0,3.0,EN
163410323,163410323_38246748,_stay_rihanna,M,1984.0,2.0,EN
163410323,163410323_39764798,_let_it_go,M,1984.0,2.0,EN
163410323,163410323_39683792,_the_a_team,M,1984.0,2.0,EN
163410323,163410323_39792377,_cups_pitch_perfect,M,1984.0,1.0,EN
163410323,163410323_37427342,_stay_rihanna,M,1984.0,1.0,EN
163410323,163410323_39792248,_try,M,1984.0,1.0,EN
163410323,163410323_39794201,_let_it_go,M,1984.0,1.0,EN
163410323,163410323_39792451,_fireflies,M,1984.0,1.0,EN
163410323,163410323_39550587,_my_heart_will_go_on,M,1984.0,0.0,EN
163470861,163470861_42474337,_stay_rihanna,F,1981.0,1.0,EN
163470861,163470861_31062131,_super_bass,F,1981.0,1.0,EN
163470861,163470861_42476278,_oops_i_did_it_again,F,1981.0,0.0,EN
163470861,163470861_31196212,_a_thousand_miles,F,1981.0,0.0,EN
163470861,163470861_42475025,_demons,F,1981.0,0.0,EN
163470861,163470861_31054948,_grenade,F,1981.0,0.0,EN
163470861,163470861_31057029,_call_me_maybe,F,1981.0,0.0,EN
163470861,163470861_31058184,_a_thousand_miles,F,1981.0,0.0,EN
163470861,163470861_42028435,_america_the_beautiful,F,1981.0,0.0,EN
163470861,163470861_31061414,_before_he_cheats,F,1981.0,0.0,EN
163476184,163476184_42552579,_from_this_moment,F,1985.0,3.0,EN
163476184,163476184_42239204,_yesterday_once_more,F,1985.0,2.0,EN
163476184,163476184_50866392,_zombie,F,1985.0,2.0,EN
163476184,163476184_44202819,_the_rose,F,1985.0,2.0,EN
163476184,163476184_35839905,_crazy_patsy,F,1985.0,1.0,EN
163476184,163476184_42876533,_zombie,F,1985.0,1.0,EN
163476184,163476184_44205299,_my_heart_will_go_on,F,1985.0,1.0,EN
163476184,163476184_49116644,_total_eclipse_of_heart,F,1985.0,1.0,EN
163476184,163476184_34619552,_the_climb,F,1985.0,1.0,EN
163476184,163476184_35026486,_yesterday_once_more,F,1985.0,1.0,EN
163540880,163540880_42392444,_neon_lights,F,1997.0,3.0,EN
163540880,163540880_35576152,_pompeii,F,1997.0,3.0,EN
163540880,163540880_41433440,_let_it_go,F,1997.0,2.0,EN
163540880,163540880_39713871,_counting_stars,F,1997.0,1.0,EN
163540880,163540880_35856267,_pompeii,F,1997.0,1.0,EN
163540880,163540880_49525305,_let_it_go,F,1997.0,1.0,EN
163540880,163540880_33777298,_row_row_row_your_boat,F,1997.0,0.0,EN
163540880,163540880_42385374,_rehab,F,1997.0,0.0,EN
163540880,163540880_35574792,_let_it_go,F,1997.0,0.0,EN
163540880,163540880_46343855,_pompeii,F,1997.0,0.0,EN
163556789,163556789_35652146,_the_climb,F,1995.0,3.0,EN
163556789,163556789_38433792,_my_heart_will_go_on,F,1995.0,1.0,EN
163556789,163556789_43787560,_let_it_go,F,1995.0,1.0,EN
163556789,163556789_35278267,_the_climb,F,1995.0,1.0,EN
163556789,163556789_46469227,_ill_be,F,1995.0,0.0,EN
163556789,163556789_40210640,_just_a_kiss,F,1995.0,0.0,EN
163556789,163556789_35278003,_just_a_kiss,F,1995.0,0.0,EN
163556789,163556789_35285209,_try,F,1995.0,0.0,EN
163556789,163556789_35285499,_beautiful,F,1995.0,0.0,EN
163556789,163556789_46471244,_achy_breaky_heart,F,1995.0,0.0,EN
163570345,163570345_32580768,_want_u_back,F,1995.0,1.0,EN
163570345,163570345_32582509,_climax,F,1995.0,1.0,EN
163570345,163570345_32584856,_beautiful,F,1995.0,1.0,EN
163570345,163570345_32726766,_i_wont_give_up,F,1995.0,0.0,EN
163570345,163570345_31136548,_im_yours,F,1995.0,0.0,EN
163570345,163570345_32581628,_adorn,F,1995.0,0.0,EN
163570345,163570345_35946638,_when_i_was_your_man,F,1995.0,0.0,EN
163570345,163570345_42761867,_the_worst,F,1995.0,0.0,EN
163570345,163570345_34453527,_the_climb,F,1995.0,0.0,EN
163570345,163570345_31688145,_grenade,F,1995.0,0.0,EN
163597115,163597115_41173483,_my_girl,M,1985.0,2.0,EN
163597115,163597115_41440739,_your_song,M,1985.0,2.0,EN
